template_name,template_type,epoch_index,epoch_age,excluded_self,best_match_name,best_match_type,best_match_redshift,best_match_rlap
ASASSN-15ga,Ia,0,10.0,False,,,,
ASASSN-15ga,Ia,1,17.0,False,,,,
ASASSN-15ga,Ia,2,26.0,False,,,,
ASASSN-15hy,Ia,0,102.0,False,,,,
iPTF14atg,Ia,0,-11.0,False,,,,
iPTF14atg,Ia,1,-6.0,False,,,,
iPTF14atg,Ia,2,6.0,False,,,,
iPTF14atg,Ia,3,38.0,False,,,,
iPTF14atg,Ia,4,70.0,False,,,,
LSQ12fhs,Ia,0,11.0,False,,,,
LSQ12fhs,Ia,1,17.0,False,,,,
LSQ12fhs,Ia,2,34.0,False,,,,
LSQ12gdj,Ia,0,-8.0,False,,,,
LSQ12gdj,Ia,1,-6.0,False,,,,
LSQ12gdj,Ia,2,2.0,False,,,,
LSQ12gdj,Ia,3,15.0,False,,,,
LSQ12gdj,Ia,4,23.0,False,,,,
LSQ12gdj,Ia,5,32.0,False,,,,
LSQ15adm,Ia,0,16.0,False,,,,
LSQ15adm,Ia,1,19.0,False,,,,
LSQ15adm,Ia,2,24.0,False,,,,
LSQ15adm,Ia,3,32.0,False,,,,
LSQ15adm,Ia,4,143.0,False,,,,
LSQ15adm,Ia,5,149.0,False,,,,
OGLE2012sn04,Ia,0,48.0,False,,,,
OGLE2012sn04,Ia,1,77.0,False,,Galaxy,-0.000169,13.762
OGLE2012sn04,Ia,2,115.0,False,,Galaxy,0.000176,25.646
PSNJ15053007,Ia,0,0.0,False,,,,
PSNJ15053007,Ia,1,8.0,False,,,,
PSNJ15053007,Ia,2,21.0,False,,,,
PSNJ15053007,Ia,3,30.0,False,,,,
sn1981B,Ia,0,-1.5,False,,,,
sn1981B,Ia,1,15.4,False,,,,
sn1981B,Ia,2,18.3,False,,,,
sn1981B,Ia,3,22.3,False,,,,
sn1981B,Ia,4,26.3,False,,,,
sn1981B,Ia,5,33.2,False,,,,
sn1981B,Ia,6,92.9,False,,,,
sn1981B,Ia,7,113.7,False,,,,
sn1981B,Ia,8,266.8,False,,,,
sn1984A,Ia,0,-7.0,False,,,,
sn1984A,Ia,1,-6.7,False,,,,
sn1984A,Ia,2,-5.9,False,,,,
sn1984A,Ia,3,-4.9,False,,,,
sn1984A,Ia,4,-2.8,False,,,,
sn1984A,Ia,5,8.1,False,,,,
sn1984A,Ia,6,17.0,False,,,,
sn1984A,Ia,7,19.1,False,,,,
sn1984A,Ia,8,26.2,False,,,,
sn1984A,Ia,9,54.9,False,,,,
sn1986G,Ia,0,-4.7,False,,,,
sn1986G,Ia,1,-3.7,False,,,,
sn1986G,Ia,2,1.3,False,,,,
sn1986G,Ia,3,20.7,False,,,,
sn1986G,Ia,4,21.7,False,,,,
sn1986G,Ia,5,22.7,False,,,,
sn1986G,Ia,6,31.7,False,,,,
sn1986G,Ia,7,41.2,False,,,,
sn1986G,Ia,8,44.2,False,,,,
sn1986G,Ia,9,45.2,False,,,,
sn1986G,Ia,10,49.2,False,,,,
sn1986G,Ia,11,51.7,False,,,,
sn1986G,Ia,12,-3.0,False,,,,
sn1986G,Ia,13,53.7,False,,,,
sn1986G,Ia,14,54.2,False,,,,
sn1986G,Ia,15,55.7,False,,,,
sn1986G,Ia,16,56.2,False,,,,
sn1986G,Ia,17,89.6,False,,,,
sn1986G,Ia,18,102.6,False,,,,
sn1986G,Ia,19,256.3,False,,,,
sn1986G,Ia,20,323.2,False,,,,
sn1986G,Ia,21,-2.7,False,,,,
sn1986G,Ia,22,-2.2,False,,,,
sn1986G,Ia,23,-1.2,False,,,,
sn1986G,Ia,24,-0.7,False,,,,
sn1986G,Ia,25,-0.2,False,,,,
sn1986G,Ia,26,0.3,False,,,,
sn1986G,Ia,27,0.8,False,,,,
sn1989B,Ia,0,-7.2,False,,,,
sn1989B,Ia,1,-1.3,False,,,,
sn1989B,Ia,2,15.5,False,,,,
sn1989B,Ia,3,16.5,False,,,,
sn1989B,Ia,4,17.5,False,,,,
sn1989B,Ia,5,18.5,False,,,,
sn1989B,Ia,6,19.5,False,,,,
sn1989B,Ia,7,20.5,False,,,,
sn1989B,Ia,8,21.5,False,,,,
sn1989B,Ia,9,22.5,False,,,,
sn1989B,Ia,10,23.5,False,,,,
sn1989B,Ia,11,24.5,False,,,,
sn1989B,Ia,12,2.6,False,,,,
sn1989B,Ia,13,30.5,False,,,,
sn1989B,Ia,14,36.4,False,,,,
sn1989B,Ia,15,48.3,False,,,,
sn1989B,Ia,16,50.1,False,,,,
sn1989B,Ia,17,329.8,False,,,,
sn1989B,Ia,18,4.6,False,,,,
sn1989B,Ia,19,6.6,False,,,,
sn1989B,Ia,20,8.6,False,,,,
sn1989B,Ia,21,10.6,False,,,,
sn1989B,Ia,22,11.6,False,,,,
sn1989B,Ia,23,12.6,False,,,,
sn1989B,Ia,24,13.6,False,,,,
sn1990N,Ia,0,-14.2,False,,,,
sn1990N,Ia,1,-7.4,False,,,,
sn1990N,Ia,2,245.2,False,,,,
sn1990N,Ia,3,254.9,False,,,,
sn1990N,Ia,4,279.7,False,,,,
sn1990N,Ia,5,308.8,False,,,,
sn1990N,Ia,6,331.5,False,,,,
sn1990N,Ia,7,1.6,False,,,,
sn1990N,Ia,8,3.9,False,,,,
sn1990N,Ia,9,13.5,False,,,,
sn1990N,Ia,10,16.7,False,,,,
sn1990N,Ia,11,37.4,False,,,,
sn1990N,Ia,12,212.3,False,,,,
sn1990N,Ia,13,227.0,False,,,,
sn1990N,Ia,14,244.2,False,,,,
sn1990O,Ia,0,-7.6,False,,,,
sn1990O,Ia,1,-6.6,False,,,,
sn1990O,Ia,2,-5.6,False,,,,
sn1990O,Ia,3,-0.9,False,,,,
sn1990O,Ia,4,18.6,False,,,,
sn1990O,Ia,5,19.4,False,,,,
sn1991bg,Ia,0,0.9,False,,,,
sn1991bg,Ia,1,1.9,False,,,,
sn1991bg,Ia,2,28.9,False,,,,
sn1991bg,Ia,3,32.1,False,,,,
sn1991bg,Ia,4,33.1,False,,,,
sn1991bg,Ia,5,33.8,False,,,,
sn1991bg,Ia,6,45.7,False,,,,
sn1991bg,Ia,7,45.9,False,,,,
sn1991bg,Ia,8,49.9,False,,,,
sn1991bg,Ia,9,52.8,False,,,,
sn1991bg,Ia,10,52.9,False,,,,
sn1991bg,Ia,11,53.9,False,,,,
sn1991bg,Ia,12,2.1,False,,,,
sn1991bg,Ia,13,87.5,False,,,,
sn1991bg,Ia,14,112.6,False,,,,
sn1991bg,Ia,15,116.6,False,,,,
sn1991bg,Ia,16,116.7,False,,,,
sn1991bg,Ia,17,142.4,False,,,,
sn1991bg,Ia,18,202.1,False,,,,
sn1991bg,Ia,19,2.1,False,,,,
sn1991bg,Ia,20,14.1,False,,,,
sn1991bg,Ia,21,15.8,False,,,,
sn1991bg,Ia,22,18.0,False,,,,
sn1991bg,Ia,23,18.3,False,,,,
sn1991bg,Ia,24,19.6,False,,,,
sn1991bg,Ia,25,25.0,False,,,,
sn1991M,Ia,0,2.7,False,,,,
sn1991M,Ia,1,24.8,False,,,,
sn1991M,Ia,2,25.8,False,,,,
sn1991M,Ia,3,27.5,False,,,,
sn1991M,Ia,4,80.0,False,,,,
sn1991M,Ia,5,111.8,False,,,,
sn1991T,Ia,0,-12.8,False,,,,
sn1991T,Ia,1,-11.7,False,,,,
sn1991T,Ia,2,23.5,False,,,,
sn1991T,Ia,3,44.3,False,,,,
sn1991T,Ia,4,45.2,False,,,,
sn1991T,Ia,5,66.2,False,,,,
sn1991T,Ia,6,73.8,False,,,,
sn1991T,Ia,7,259.0,False,,,,
sn1991T,Ia,8,-10.7,False,,,,
sn1991T,Ia,9,-8.7,False,,,,
sn1991T,Ia,10,-7.7,False,,,,
sn1991T,Ia,11,-6.7,False,,,,
sn1991T,Ia,12,-1.5,False,,,,
sn1991T,Ia,13,9.5,False,,,,
sn1991T,Ia,14,14.5,False,,,,
sn1991T,Ia,15,17.3,False,,,,
sn1992A,Ia,0,-5.4,False,,,,
sn1992A,Ia,1,-0.8,False,,,,
sn1992A,Ia,2,23.8,False,,,,
sn1992A,Ia,3,27.8,False,,,,
sn1992A,Ia,4,225.0,False,,,,
sn1992A,Ia,5,2.0,False,,,,
sn1992A,Ia,6,5.5,False,,,,
sn1992A,Ia,7,5.9,False,,,,
sn1992A,Ia,8,6.9,False,,,,
sn1992A,Ia,9,8.2,False,,,,
sn1992A,Ia,10,11.2,False,,,,
sn1992A,Ia,11,15.8,False,,,,
sn1992A,Ia,12,16.8,False,,,,
sn1993ac,Ia,0,6.9,False,,,,
sn1994ae,Ia,0,0.0,False,,,,
sn1994ae,Ia,1,0.9,False,,,,
sn1994ae,Ia,2,28.8,False,,,,
sn1994ae,Ia,3,34.8,False,,,,
sn1994ae,Ia,4,38.7,False,,,,
sn1994ae,Ia,5,62.6,False,,,,
sn1994ae,Ia,6,68.6,False,,,,
sn1994ae,Ia,7,86.4,False,,,,
sn1994ae,Ia,8,152.0,False,,,,
sn1994ae,Ia,9,366.3,False,,,,
sn1994ae,Ia,10,2.0,False,,,,
sn1994ae,Ia,11,3.0,False,,,,
sn1994ae,Ia,12,4.0,False,,,,
sn1994ae,Ia,13,5.0,False,,,,
sn1994ae,Ia,14,7.9,False,,,,
sn1994ae,Ia,15,8.0,False,,,,
sn1994ae,Ia,16,9.0,False,,,,
sn1994ae,Ia,17,9.9,False,,,,
sn1994D,Ia,0,-11.2,False,,,,
sn1994D,Ia,1,-11.1,False,,,,
sn1994D,Ia,2,-4.3,False,,,,
sn1994D,Ia,3,-4.1,False,,,,
sn1994D,Ia,4,-3.1,False,,,,
sn1994D,Ia,5,-2.3,False,,,,
sn1994D,Ia,6,-0.1,False,,,,
sn1994D,Ia,7,9.6,False,,,,
sn1994D,Ia,8,10.8,False,,,,
sn1994D,Ia,9,12.8,False,,,,
sn1994D,Ia,10,14.8,False,,,,
sn1994D,Ia,11,16.7,False,,,,
sn1994D,Ia,12,-10.1,False,,,,
sn1994D,Ia,13,16.9,False,,,,
sn1994D,Ia,14,19.7,False,,,,
sn1994D,Ia,15,20.7,False,,,,
sn1994D,Ia,16,23.7,False,,,,
sn1994D,Ia,17,39.7,False,,,,
sn1994D,Ia,18,42.6,False,,,,
sn1994D,Ia,19,45.7,False,,,,
sn1994D,Ia,20,49.5,False,,,,
sn1994D,Ia,21,49.5,False,,,,
sn1994D,Ia,22,53.4,False,,,,
sn1994D,Ia,23,-10.0,False,,,,
sn1994D,Ia,24,54.6,False,,,,
sn1994D,Ia,25,55.5,False,,,,
sn1994D,Ia,26,56.5,False,,,,
sn1994D,Ia,27,58.5,False,,,,
sn1994D,Ia,28,72.5,False,,,,
sn1994D,Ia,29,74.5,False,,,,
sn1994D,Ia,30,82.5,False,,,,
sn1994D,Ia,31,105.2,False,,,,
sn1994D,Ia,32,611.2,False,,,,
sn1994D,Ia,33,-9.2,False,,,,
sn1994D,Ia,34,-8.2,False,,,,
sn1994D,Ia,35,-8.1,False,,,,
sn1994D,Ia,36,-6.1,False,,,,
sn1994D,Ia,37,-5.3,False,,,,
sn1994D,Ia,38,-5.1,False,,,,
sn1994M,Ia,0,1.6,False,,,,
sn1994M,Ia,1,2.6,False,,,,
sn1994M,Ia,2,3.7,False,,,,
sn1994M,Ia,3,4.7,False,,,,
sn1994M,Ia,4,5.6,False,,,,
sn1994M,Ia,5,6.6,False,,,,
sn1994M,Ia,6,11.5,False,,,,
sn1994M,Ia,7,12.5,False,,,,
sn1994M,Ia,8,32.7,False,,,,
sn1994M,Ia,9,39.8,False,,,,
sn1994Q,Ia,0,10.9,False,,,,
sn1994Q,Ia,1,11.6,False,,,,
sn1994Q,Ia,2,11.8,False,,,,
sn1994Q,Ia,3,12.8,False,,,,
sn1994Q,Ia,4,18.6,False,,,,
sn1994Q,Ia,5,41.6,False,,,,
sn1994S,Ia,0,-4.0,False,,,,
sn1994S,Ia,1,-3.0,False,,,,
sn1994S,Ia,2,0.9,False,,,,
sn1994S,Ia,3,20.3,False,,,,
sn1994S,Ia,4,26.5,False,,,,
sn1994T,Ia,0,-0.2,False,,,,
sn1994T,Ia,1,0.8,False,,,,
sn1994T,Ia,2,0.8,False,,,,
sn1994T,Ia,3,1.7,False,,,,
sn1994T,Ia,4,4.7,False,,,,
sn1995ac,Ia,0,-5.5,False,,,,
sn1995ac,Ia,1,23.9,False,,,,
sn1995ak,Ia,0,13.4,False,,,,
sn1995ak,Ia,1,17.4,False,,,,
sn1995ak,Ia,2,22.3,False,,,,
sn1995ak,Ia,3,26.1,False,,,,
sn1995ak,Ia,4,50.5,False,,,,
sn1995ak,Ia,5,73.9,False,,,,
sn1995al,Ia,0,6.4,False,,,,
sn1995al,Ia,1,8.4,False,,,,
sn1995al,Ia,2,44.2,False,,,,
sn1995al,Ia,3,67.9,False,,,,
sn1995al,Ia,4,93.8,False,,,,
sn1995al,Ia,5,10.4,False,,,,
sn1995al,Ia,6,13.3,False,,,,
sn1995al,Ia,7,15.4,False,,,,
sn1995al,Ia,8,16.4,False,,,,
sn1995al,Ia,9,16.4,False,,,,
sn1995al,Ia,10,18.3,False,,,,
sn1995al,Ia,11,19.4,False,,,,
sn1995al,Ia,12,25.2,False,,,,
sn1995bd,Ia,0,-12.0,False,,,,
sn1995bd,Ia,1,-10.1,False,,,,
sn1995bd,Ia,2,-9.1,False,,,,
sn1995bd,Ia,3,-7.1,False,,,,
sn1995bd,Ia,4,10.6,False,,,,
sn1995bd,Ia,5,20.4,False,,,,
sn1995bd,Ia,6,36.2,False,,,,
sn1995bd,Ia,7,71.6,False,,,,
sn1995D,Ia,0,3.6,False,,,,
sn1995D,Ia,1,5.5,False,,,,
sn1995D,Ia,2,69.0,False,,,,
sn1995D,Ia,3,92.9,False,,,,
sn1995D,Ia,4,274.9,False,,,,
sn1995D,Ia,5,282.8,False,,,,
sn1995D,Ia,6,7.5,False,,,,
sn1995D,Ia,7,9.5,False,,,,
sn1995D,Ia,8,11.5,False,,,,
sn1995D,Ia,9,14.5,False,,,,
sn1995D,Ia,10,16.5,False,,,,
sn1995D,Ia,11,38.2,False,,,,
sn1995D,Ia,12,42.2,False,,,,
sn1995D,Ia,13,64.0,False,,,,
sn1995E,Ia,0,-2.9,False,,,,
sn1995E,Ia,1,-0.9,False,,,,
sn1995E,Ia,2,1.0,False,,,,
sn1995E,Ia,3,3.9,False,,,,
sn1995E,Ia,4,5.9,False,,,,
sn1995E,Ia,5,8.9,False,,,,
sn1995E,Ia,6,31.6,False,,,,
sn1996ab,Ia,0,1.3,False,,,,
sn1996ai,Ia,0,-0.9,False,,,,
sn1996ai,Ia,1,0.1,False,,,,
sn1996ai,Ia,2,2.2,False,,,,
sn1996ai,Ia,3,4.2,False,,,,
sn1996ai,Ia,4,15.1,False,,,,
sn1996ai,Ia,5,25.0,False,,,,
sn1996bk,Ia,0,2.5,False,,,,
sn1996bl,Ia,0,-4.0,False,,,,
sn1996bl,Ia,1,-2.2,False,,,,
sn1996bl,Ia,2,13.3,False,,,,
sn1996bl,Ia,3,18.1,False,,,,
sn1996bo,Ia,0,3.3,False,,,,
sn1996bo,Ia,1,5.2,False,,,,
sn1996bo,Ia,2,7.1,False,,,,
sn1996bo,Ia,3,9.2,False,,,,
sn1996bo,Ia,4,11.1,False,,,,
sn1996bv,Ia,0,45.6,False,,,,
sn1996C,Ia,0,2.0,False,,,,
sn1996C,Ia,1,4.8,False,,,,
sn1996C,Ia,2,7.8,False,,,,
sn1996X,Ia,0,-3.8,False,,,,
sn1996X,Ia,1,-2.8,False,,,,
sn1996X,Ia,2,7.1,False,,,,
sn1996X,Ia,3,7.1,False,,,,
sn1996X,Ia,4,8.1,False,,,,
sn1996X,Ia,5,11.9,False,,,,
sn1996X,Ia,6,20.0,False,,,,
sn1996X,Ia,7,21.7,False,,,,
sn1996X,Ia,8,22.0,False,,,,
sn1996X,Ia,9,24.0,False,,,,
sn1996X,Ia,10,27.9,False,,,,
sn1996X,Ia,11,30.9,False,,,,
sn1996X,Ia,12,-1.8,False,,,,
sn1996X,Ia,13,32.9,False,,,,
sn1996X,Ia,14,48.7,False,,,,
sn1996X,Ia,15,55.6,False,,,,
sn1996X,Ia,16,56.6,False,,,,
sn1996X,Ia,17,57.8,False,,,,
sn1996X,Ia,18,86.9,False,,,,
sn1996X,Ia,19,296.2,False,,,,
sn1996X,Ia,20,-1.7,False,,,,
sn1996X,Ia,21,-0.8,False,,,,
sn1996X,Ia,22,0.1,False,,,,
sn1996X,Ia,23,0.2,False,,,,
sn1996X,Ia,24,1.1,False,,,,
sn1996X,Ia,25,1.2,False,,,,
sn1996X,Ia,26,2.2,False,,,,
sn1996Z,Ia,0,4.1,False,,,,
sn1996Z,Ia,1,6.1,False,,,,
sn1996Z,Ia,2,8.1,False,,,,
sn1996Z,Ia,3,10.1,False,,,,
sn1996Z,Ia,4,14.0,False,,,,
sn1996Z,Ia,5,23.0,False,,,,
sn1997bp,Ia,0,-3.0,False,,,,
sn1997bp,Ia,1,-1.2,False,,,,
sn1997bp,Ia,2,49.3,False,,,,
sn1997bp,Ia,3,54.3,False,,,,
sn1997bp,Ia,4,60.2,False,,,,
sn1997bp,Ia,5,-0.2,False,,,,
sn1997bp,Ia,6,0.8,False,,,,
sn1997bp,Ia,7,1.8,False,,,,
sn1997bp,Ia,8,2.8,False,,,,
sn1997bp,Ia,9,3.8,False,,,,
sn1997bp,Ia,10,18.6,False,,,,
sn1997bp,Ia,11,27.4,False,,,,
sn1997bp,Ia,12,31.5,False,,,,
sn1997bq,Ia,0,-11.6,False,,,,
sn1997bq,Ia,1,-10.6,False,,,,
sn1997bq,Ia,2,19.1,False,,,,
sn1997bq,Ia,3,40.9,False,,,,
sn1997bq,Ia,4,46.9,False,,,,
sn1997bq,Ia,5,-9.6,False,,,,
sn1997bq,Ia,6,-8.7,False,,,,
sn1997bq,Ia,7,-7.7,False,,,,
sn1997bq,Ia,8,-6.6,False,,,,
sn1997bq,Ia,9,-5.6,False,,,,
sn1997bq,Ia,10,9.2,False,,,,
sn1997bq,Ia,11,11.2,False,,,,
sn1997bq,Ia,12,12.2,False,,,,
sn1997br,Ia,0,-9.6,False,,,,
sn1997br,Ia,1,-8.6,False,,,,
sn1997br,Ia,2,11.9,False,,,,
sn1997br,Ia,3,16.8,False,,,,
sn1997br,Ia,4,20.8,False,,,,
sn1997br,Ia,5,23.1,False,,,,
sn1997br,Ia,6,37.0,False,,,,
sn1997br,Ia,7,37.6,False,,,,
sn1997br,Ia,8,41.5,False,,,,
sn1997br,Ia,9,48.5,False,,,,
sn1997br,Ia,10,49.9,False,,,,
sn1997br,Ia,11,65.8,False,,,,
sn1997br,Ia,12,-8.0,False,,,,
sn1997br,Ia,13,71.3,False,,,,
sn1997br,Ia,14,-7.6,False,,,,
sn1997br,Ia,15,-7.0,False,,,,
sn1997br,Ia,16,-6.6,False,,,,
sn1997br,Ia,17,-4.6,False,,,,
sn1997br,Ia,18,7.2,False,,,,
sn1997br,Ia,19,7.9,False,,,,
sn1997br,Ia,20,9.9,False,,,,
sn1997cn,Ia,0,3.9,False,,,,
sn1997cn,Ia,1,10.9,False,,,,
sn1997cn,Ia,2,21.7,False,,,,
sn1997cn,Ia,3,23.7,False,,,,
sn1997cn,Ia,4,43.4,False,,,,
sn1997cn,Ia,5,11.9,False,,,,
sn1997cn,Ia,6,13.0,False,,,,
sn1997cn,Ia,7,14.0,False,,,,
sn1997cn,Ia,8,15.0,False,,,,
sn1997cn,Ia,9,15.8,False,,,,
sn1997cn,Ia,10,17.9,False,,,,
sn1997cn,Ia,11,19.7,False,,,,
sn1997cn,Ia,12,20.8,False,,,,
sn1997do,Ia,0,-11.6,False,,,,
sn1997do,Ia,1,-10.6,False,,,,
sn1997do,Ia,2,20.0,False,,,,
sn1997do,Ia,3,20.9,False,,,,
sn1997do,Ia,4,21.0,False,,,,
sn1997do,Ia,5,47.8,False,,,,
sn1997do,Ia,6,-7.6,False,,,,
sn1997do,Ia,7,-6.6,False,,,,
sn1997do,Ia,8,8.2,False,,,,
sn1997do,Ia,9,10.2,False,,,,
sn1997do,Ia,10,11.1,False,,,,
sn1997do,Ia,11,12.1,False,,,,
sn1997do,Ia,12,14.2,False,,,,
sn1997do,Ia,13,15.3,False,,,,
sn1997dt,Ia,0,-10.6,False,,,,
sn1997dt,Ia,1,-9.7,False,,,,
sn1997dt,Ia,2,-8.7,False,,,,
sn1997dt,Ia,3,-7.7,False,,,,
sn1997dt,Ia,4,-4.7,False,,,,
sn1997dt,Ia,5,0.2,False,,,,
sn1997dt,Ia,6,2.2,False,,,,
sn1997E,Ia,0,-3.7,False,,,,
sn1997E,Ia,1,11.2,False,,,,
sn1997E,Ia,2,20.0,False,,,,
sn1997E,Ia,3,40.6,False,,,,
sn1997Y,Ia,0,1.9,False,,,,
sn1997Y,Ia,1,2.9,False,,,,
sn1997Y,Ia,2,6.9,False,,,,
sn1997Y,Ia,3,22.5,False,,,,
sn1998ab,Ia,0,-7.8,False,,,,
sn1998ab,Ia,1,6.7,False,,,,
sn1998ab,Ia,2,35.9,False,,,,
sn1998ab,Ia,3,45.7,False,,,,
sn1998ab,Ia,4,7.7,False,,,,
sn1998ab,Ia,5,17.5,False,,,,
sn1998ab,Ia,6,18.4,False,,,,
sn1998ab,Ia,7,19.4,False,,,,
sn1998ab,Ia,8,20.4,False,,,,
sn1998ab,Ia,9,21.3,False,,,,
sn1998ab,Ia,10,22.3,False,,,,
sn1998ab,Ia,11,34.0,False,,,,
sn1998aq,Ia,0,-9.9,False,,,,
sn1998aq,Ia,1,-8.9,False,,,,
sn1998aq,Ia,2,17.9,False,,,,
sn1998aq,Ia,3,19.9,False,,,,
sn1998aq,Ia,4,29.9,False,,,,
sn1998aq,Ia,5,30.9,False,,,,
sn1998aq,Ia,6,32.9,False,,,,
sn1998aq,Ia,7,34.9,False,,,,
sn1998aq,Ia,8,49.8,False,,,,
sn1998aq,Ia,9,53.8,False,,,,
sn1998aq,Ia,10,56.8,False,,,,
sn1998aq,Ia,11,58.7,False,,,,
sn1998aq,Ia,12,-0.9,False,,,,
sn1998aq,Ia,13,61.7,False,,,,
sn1998aq,Ia,14,64.7,False,,,,
sn1998aq,Ia,15,77.7,False,,,,
sn1998aq,Ia,16,80.7,False,,,,
sn1998aq,Ia,17,89.6,False,,,,
sn1998aq,Ia,18,229.4,False,,,,
sn1998aq,Ia,19,239.4,False,,,,
sn1998aq,Ia,20,0.0,False,,,,
sn1998aq,Ia,21,1.0,False,,,,
sn1998aq,Ia,22,2.0,False,,,,
sn1998aq,Ia,23,3.0,False,,,,
sn1998aq,Ia,24,4.0,False,,,,
sn1998aq,Ia,25,5.0,False,,,,
sn1998aq,Ia,26,6.0,False,,,,
sn1998bp,Ia,0,-2.9,False,,,,
sn1998bp,Ia,1,-1.9,False,,,,
sn1998bp,Ia,2,29.6,False,,,,
sn1998bp,Ia,3,-0.9,False,,,,
sn1998bp,Ia,4,0.1,False,,,,
sn1998bp,Ia,5,1.0,False,,,,
sn1998bp,Ia,6,12.9,False,,,,
sn1998bp,Ia,7,14.8,False,,,,
sn1998bp,Ia,8,24.8,False,,,,
sn1998bp,Ia,9,25.8,False,,,,
sn1998bp,Ia,10,27.7,False,,,,
sn1998bu,Ia,0,-3.6,False,,,,
sn1998bu,Ia,1,-2.6,False,,,,
sn1998bu,Ia,2,28.3,False,,,,
sn1998bu,Ia,3,29.3,False,,,,
sn1998bu,Ia,4,30.3,False,,,,
sn1998bu,Ia,5,31.3,False,,,,
sn1998bu,Ia,6,32.3,False,,,,
sn1998bu,Ia,7,33.3,False,,,,
sn1998bu,Ia,8,34.3,False,,,,
sn1998bu,Ia,9,35.3,False,,,,
sn1998bu,Ia,10,36.3,False,,,,
sn1998bu,Ia,11,37.3,False,,,,
sn1998bu,Ia,12,-1.6,False,,,,
sn1998bu,Ia,13,38.4,False,,,,
sn1998bu,Ia,14,39.3,False,,,,
sn1998bu,Ia,15,40.3,False,,,,
sn1998bu,Ia,16,41.3,False,,,,
sn1998bu,Ia,17,42.3,False,,,,
sn1998bu,Ia,18,43.3,False,,,,
sn1998bu,Ia,19,56.3,False,,,,
sn1998bu,Ia,20,178.3,False,,,,
sn1998bu,Ia,21,189.3,False,,,,
sn1998bu,Ia,22,207.2,False,,,,
sn1998bu,Ia,23,8.4,False,,,,
sn1998bu,Ia,24,216.1,False,,,,
sn1998bu,Ia,25,242.0,False,,,,
sn1998bu,Ia,26,247.8,False,,,,
sn1998bu,Ia,27,327.5,False,,,,
sn1998bu,Ia,28,9.4,False,,,,
sn1998bu,Ia,29,10.4,False,,,,
sn1998bu,Ia,30,11.4,False,,,,
sn1998bu,Ia,31,12.4,False,,,,
sn1998bu,Ia,32,13.4,False,,,,
sn1998bu,Ia,33,27.4,False,,,,
sn1998co,Ia,0,0.0,False,,,,
sn1998co,Ia,1,1.0,False,,,,
sn1998co,Ia,2,3.9,False,,,,
sn1998co,Ia,3,6.9,False,,,,
sn1998co,Ia,4,22.5,False,,,,
sn1998co,Ia,5,24.6,False,,,,
sn1998co,Ia,6,28.4,False,,,,
sn1998de,Ia,0,-7.2,False,,,,
sn1998de,Ia,1,-6.2,False,,,,
sn1998de,Ia,2,-5.2,False,,,,
sn1998de,Ia,3,-3.2,False,,,,
sn1998de,Ia,4,-2.2,False,,,,
sn1998de,Ia,5,-0.3,False,,,,
sn1998de,Ia,6,2.7,False,,,,
sn1998dh,Ia,0,-9.4,False,,,,
sn1998dh,Ia,1,-8.4,False,,,,
sn1998dh,Ia,2,-7.5,False,,,,
sn1998dh,Ia,3,-5.4,False,,,,
sn1998dh,Ia,4,-3.5,False,,,,
sn1998dh,Ia,5,-0.6,False,,,,
sn1998dh,Ia,6,36.1,False,,,,
sn1998dh,Ia,7,40.1,False,,,,
sn1998dh,Ia,8,43.1,False,,,,
sn1998dh,Ia,9,45.0,False,,,,
sn1998dk,Ia,0,10.2,False,,,,
sn1998dk,Ia,1,11.1,False,,,,
sn1998dk,Ia,2,13.1,False,,,,
sn1998dk,Ia,3,16.1,False,,,,
sn1998dk,Ia,4,18.1,False,,,,
sn1998dk,Ia,5,21.0,False,,,,
sn1998dk,Ia,6,23.0,False,,,,
sn1998dk,Ia,7,29.9,False,,,,
sn1998dk,Ia,8,44.7,False,,,,
sn1998dm,Ia,0,6.5,False,,,,
sn1998dm,Ia,1,7.4,False,,,,
sn1998dm,Ia,2,9.5,False,,,,
sn1998dm,Ia,3,12.4,False,,,,
sn1998dm,Ia,4,14.4,False,,,,
sn1998dm,Ia,5,17.4,False,,,,
sn1998dm,Ia,6,19.4,False,,,,
sn1998dm,Ia,7,26.3,False,,,,
sn1998dm,Ia,8,41.2,False,,,,
sn1998dm,Ia,9,49.2,False,,,,
sn1998dx,Ia,0,-1.7,False,,,,
sn1998dx,Ia,1,-0.7,False,,,,
sn1998dx,Ia,2,1.1,False,,,,
sn1998dx,Ia,3,2.1,False,,,,
sn1998dx,Ia,4,5.9,False,,,,
sn1998dx,Ia,5,7.8,False,,,,
sn1998dx,Ia,6,12.5,False,,,,
sn1998ec,Ia,0,-3.9,False,,,,
sn1998ec,Ia,1,-3.0,False,,,,
sn1998ec,Ia,2,11.7,False,,,,
sn1998ec,Ia,3,19.6,False,,,,
sn1998ec,Ia,4,25.5,False,,,,
sn1998ec,Ia,5,38.2,False,,,,
sn1998ef,Ia,0,-4.5,False,,,,
sn1998ef,Ia,1,-3.6,False,,,,
sn1998ef,Ia,2,1.3,False,,,,
sn1998ef,Ia,3,18.0,False,,,,
sn1998eg,Ia,0,-0.8,False,,,,
sn1998eg,Ia,1,4.1,False,,,,
sn1998eg,Ia,2,16.8,False,,,,
sn1998eg,Ia,3,18.8,False,,,,
